RDA element,Toolkit URL (English)
rdaa:P50571,https://access.rdatoolkit.org/en-US_ala-8802f7df-feba-3cc2-a434-1b52a569a235
rdaa:P50431,https://access.rdatoolkit.org/en-US_ala-880b3c3f-9fe3-343b-9a47-c245a693e658
rdaa:P50002,https://access.rdatoolkit.org/en-US_ala-881b9194-0212-3fa0-acec-19b296437ba5
rdaa:P50262,https://access.rdatoolkit.org/en-US_ala-88c27848-f70b-3330-b07d-2dc8962cf358
rdaa:P50907,https://access.rdatoolkit.org/en-US_ala-88cfe27b-4a70-3e80-b938-1e2d3a014c5f
rdam:P30409,https://access.rdatoolkit.org/en-US_ala-88e2c818-408d-3aba-9676-e8b318084653
rdaw:P10368,https://access.rdatoolkit.org/en-US_ala-89084bde-0b60-3ea8-89f2-dc930f5a54d5
rdaa:P50476,https://access.rdatoolkit.org/en-US_ala-8941bce8-0ee9-3ba3-b5c9-6f202110f6bb
rdaa:P50115,https://access.rdatoolkit.org/en-US_ala-894db345-54d0-3b7d-8f1c-0d99d7d23a7f
rdam:P30378,https://access.rdatoolkit.org/en-US_ala-89722b58-7663-3cfe-86b1-57c3e7e70d76
rdaa:P50248,https://access.rdatoolkit.org/en-US_ala-8982db90-a104-304f-abbc-36e20eda26df
rdap:P70049,https://access.rdatoolkit.org/en-US_ala-89b7413b-6ffd-337b-a6e7-e42927f4bee3
rdaw:P10435,https://access.rdatoolkit.org/en-US_ala-89ce78b4-6ac2-3587-b78f-29cc1b3d20bc
rdaw:P10057,https://access.rdatoolkit.org/en-US_ala-89e70d96-953c-3850-8df5-ba69e5a3d7d9
rdan:P80053,https://access.rdatoolkit.org/en-US_ala-89ed8e5e-ac58-3b09-b6fc-f1a96afc159c
rdaa:P51013,https://access.rdatoolkit.org/en-US_ala-8a04764e-d18e-3e03-acc1-5e9bad97897e
rdae:P20423,https://access.rdatoolkit.org/en-US_ala-8a26f532-7316-3da6-9117-dedbf6ea1349
rdaw:P10441,https://access.rdatoolkit.org/en-US_ala-8a3849fb-1152-336e-baa6-90d6d1a44912
rdae:P20573,https://access.rdatoolkit.org/en-US_ala-8a4d2027-93a5-3fa9-9c9e-e1a3b6e45498
rdaw:P10437,https://access.rdatoolkit.org/en-US_ala-8ac5f265-a8bc-34e3-9a6f-95b46e9989be
rdae:P20211,https://access.rdatoolkit.org/en-US_ala-8b0514e0-49dc-3b85-bf61-d6719a17e400
rdaa:P50666,https://access.rdatoolkit.org/en-US_ala-8b136179-4955-34b0-aaf8-8a3db9fc74e2
rdaa:P50266,https://access.rdatoolkit.org/en-US_ala-8b27db3d-a369-34ee-8e79-7abe71376e6b
rdam:P30299,https://access.rdatoolkit.org/en-US_ala-8b3f2d81-e0b3-35a6-9cb2-bb0b0009bac4
rdaa:P50358,https://access.rdatoolkit.org/en-US_ala-8b407714-6572-348b-a05b-4bfd3eca6a37
rdae:P20204,https://access.rdatoolkit.org/en-US_ala-8b5fab00-0345-306d-9bb7-c89547a48a62
rdaw:P10340,https://access.rdatoolkit.org/en-US_ala-8b78accc-ad68-38b6-b759-887f370af8ce
rdaa:P50526,https://access.rdatoolkit.org/en-US_ala-8b7c9ee9-2e41-342f-9261-b87384e5daf5
rdam:P30330,https://access.rdatoolkit.org/en-US_ala-8b9df717-4890-3d09-8ea6-2aeb2423135a
rdae:P20468,https://access.rdatoolkit.org/en-US_ala-8ba13167-f614-3503-98cc-e50f8f5ae6a5
rdaw:P10365,https://access.rdatoolkit.org/en-US_ala-8ba8340e-1266-322c-ac0b-24f2ec260084
rdan:P80142,https://access.rdatoolkit.org/en-US_ala-8baf2545-d5ab-3e4b-a207-77e2f0c87072
rdat:P70060,https://access.rdatoolkit.org/en-US_ala-8bc53aa2-28ef-3dbb-a109-0bf2c3659324
rdae:P20208,https://access.rdatoolkit.org/en-US_ala-8bf95674-3203-3ba8-a55d-50a44343cb2d
rdam:P30452,https://access.rdatoolkit.org/en-US_ala-8bf95674-3203-3ba8-a55d-50a44343cb2d
rdam:P30005,https://access.rdatoolkit.org/en-US_ala-8c06fc55-39a6-344a-b620-10c6335de7b0
rdam:P30368,https://access.rdatoolkit.org/en-US_ala-8c14c4de-f568-3407-8dd2-8cc155c7b2f9
rdat:P70013,https://access.rdatoolkit.org/en-US_ala-8c17540b-38e2-322f-a649-e8b03cf46534
rdaa:P51072,https://access.rdatoolkit.org/en-US_ala-8c288917-66e6-33c1-b3e5-d6266f193ab5
rdaw:P10319,https://access.rdatoolkit.org/en-US_ala-8c4c7fb9-744b-3849-a631-95713ba47dd9
rdaa:P50293,https://access.rdatoolkit.org/en-US_ala-8c511134-98fb-374a-a1c6-ed54fd9c6243
rdap:P70043,https://access.rdatoolkit.org/en-US_ala-8c688322-d667-36e6-9842-aba93c1da17b
rdam:P30075,https://access.rdatoolkit.org/en-US_ala-8c7d4489-ce59-3e38-82d6-b04270d372c9
rdae:P20230,https://access.rdatoolkit.org/en-US_ala-8c859317-0fb9-3208-891a-0daf0406e336
rdam:P30289,https://access.rdatoolkit.org/en-US_ala-8c8972d8-ccd3-3dfd-a06e-7eeb52a996a3
rdae:P20529,https://access.rdatoolkit.org/en-US_ala-8c962362-e252-38ce-beb9-7c4e40aa0aec
rdaa:P50188,https://access.rdatoolkit.org/en-US_ala-8c972627-32d0-3a4f-b2c4-ef805aac15aa
rdaw:P10189,https://access.rdatoolkit.org/en-US_ala-8cafb1ba-1f6d-3004-86ad-0d13181694d7
rdaa:P50797,https://access.rdatoolkit.org/en-US_ala-8ccb104e-a303-3e8c-8e30-7d51b283ac61
rdaw:P10199,https://access.rdatoolkit.org/en-US_ala-8cf5184f-d320-3c84-b64d-ed6a64efc649
rdae:P20181,https://access.rdatoolkit.org/en-US_ala-8d24c08b-15c4-3c37-8c8f-57a6ac00b238
rdai:P40032,https://access.rdatoolkit.org/en-US_ala-8d40285a-4a24-3b4f-9792-681d99d9a8bc
rdaw:P10357,https://access.rdatoolkit.org/en-US_ala-8d77ba56-e900-3a83-9e70-171bf65c8deb
rdaa:P50996,https://access.rdatoolkit.org/en-US_ala-8d8b9770-b940-348c-af19-b3b80cc18b72
rdae:P20177,https://access.rdatoolkit.org/en-US_ala-8de1aae3-d2db-3492-aee2-531edda29ab8
rdam:P30288,https://access.rdatoolkit.org/en-US_ala-8de6cd72-cf5a-363d-a1fa-774433b0a8b7
rdaw:P10111,https://access.rdatoolkit.org/en-US_ala-8df7ff41-0769-3b84-a4b7-24769dc494c5
rdaa:P50067,https://access.rdatoolkit.org/en-US_ala-8dfdcb7c-a6ee-385c-90e8-f09f276eb235
rdaa:P50725,https://access.rdatoolkit.org/en-US_ala-8e09722b-484e-35cd-89f1-8feebad1b041
rdan:P80019,https://access.rdatoolkit.org/en-US_ala-8e0ce675-30e1-3a29-b0f1-b04e824b3f15
rdaa:P51028,https://access.rdatoolkit.org/en-US_ala-8e146d5d-2457-3b58-958e-3fb5f65aed55
rdai:P40015,https://access.rdatoolkit.org/en-US_ala-8e147bf3-0e73-30f5-96b4-b9f4df2ca691
rdaw:P10595,https://access.rdatoolkit.org/en-US_ala-8e1f4f9e-364e-34de-8c7c-0d453fe57424
rdan:P80071,https://access.rdatoolkit.org/en-US_ala-8e3608cc-db30-3aeb-9cb6-df30f5d0b99f
rdan:P80033,https://access.rdatoolkit.org/en-US_ala-8e653624-eb64-3336-adf3-5b8bf92aa34f
rdaw:P10073,https://access.rdatoolkit.org/en-US_ala-8e6d4003-68eb-39f2-bd72-a5ccae1fb4c0
rdaa:P50435,https://access.rdatoolkit.org/en-US_ala-8e9916a9-391f-30b2-8f47-71fc10a21625
rdaa:P50494,https://access.rdatoolkit.org/en-US_ala-8ec4804c-40ad-3e56-b856-e300eeec6504
rdaw:P10490,https://access.rdatoolkit.org/en-US_ala-8ee189ce-7a0d-33aa-bf00-7c6c9dffc044
rdan:P80079,https://access.rdatoolkit.org/en-US_ala-8f12d7a7-fc0e-3ac4-9886-ae660f44328c
rdaa:P50365,https://access.rdatoolkit.org/en-US_ala-8f34c563-b54e-3efb-b7ae-31c058dda18b
rdaa:P50120,https://access.rdatoolkit.org/en-US_ala-8f37ce69-f573-3850-ba6c-8fcd9fc32b79
rdaa:P50233,https://access.rdatoolkit.org/en-US_ala-8f3b7d59-f199-3392-bf13-77fc385bff2c
rdaa:P50578,https://access.rdatoolkit.org/en-US_ala-8f479008-9f2b-39cd-8451-04cc08d2f75c
rdam:P30354,https://access.rdatoolkit.org/en-US_ala-8f4f48e1-addc-34f1-b051-5f3ac5a56265
rdaw:P10511,https://access.rdatoolkit.org/en-US_ala-8f5fa514-dbdb-30be-b5f7-de43bcbcf8c2
rdaa:P50717,https://access.rdatoolkit.org/en-US_ala-8f692a1f-e06d-302a-b6e6-c5ae7d88e448
rdax:P00003,https://access.rdatoolkit.org/en-US_ala-8f71c8d3-1b56-38d2-b975-b4923e2bca53
rdaa:P50291,https://access.rdatoolkit.org/en-US_ala-8f832a09-139e-3ed7-af62-5e18c9b385ad
rdaw:P10113,https://access.rdatoolkit.org/en-US_ala-8f893436-8058-35a7-83c5-925a13769094
rdam:P30400,https://access.rdatoolkit.org/en-US_ala-8fa10242-deb3-3d50-955c-b49b6ed1fb0b
rdam:P30176,https://access.rdatoolkit.org/en-US_ala-8fb9e501-1ef9-3b1f-9afa-078737576947
rdam:P30450,https://access.rdatoolkit.org/en-US_ala-8fbda8fd-61f2-36cc-b00d-04b0bd35cffb
rdam:P30029,https://access.rdatoolkit.org/en-US_ala-8fed2726-0d36-3a09-9745-88901df4e443
rdae:P20534,https://access.rdatoolkit.org/en-US_ala-90049142-d03f-3deb-a1dd-81b4c72a22e0
rdaa:P50881,https://access.rdatoolkit.org/en-US_ala-9010dde2-79c8-33ad-a1a6-5ae3eba94e48
rdae:P20434,https://access.rdatoolkit.org/en-US_ala-901d382c-52e9-34fb-8d29-d9daf5a155be
rdaa:P50217,https://access.rdatoolkit.org/en-US_ala-903c98b1-369a-3072-ae06-16bb112f020f
rdaw:P10295,https://access.rdatoolkit.org/en-US_ala-904470dd-bc30-36bd-a082-bb9637ea10ae
rdaw:P10444,https://access.rdatoolkit.org/en-US_ala-9046f126-37c2-362b-b1e7-ea5e31decaab
rdaa:P50635,https://access.rdatoolkit.org/en-US_ala-905666cb-cf42-3274-9493-176ecbb76d0b
rdaw:P10519,https://access.rdatoolkit.org/en-US_ala-90592a4d-c954-3136-9c68-156f09b02638
rdaa:P50397,https://access.rdatoolkit.org/en-US_ala-906206cf-fd3e-33d5-bdaf-9abe4f50bf18
rdaa:P50533,https://access.rdatoolkit.org/en-US_ala-909f38e1-9917-3b0d-b01f-1bdaefd8e857
rdaa:P50124,https://access.rdatoolkit.org/en-US_ala-90ab20e2-b51e-3d13-b766-d78aa8e3ce4c
rdaw:P10573,https://access.rdatoolkit.org/en-US_ala-90b86117-2f57-3820-ab19-2dc8e107c5e5
rdaw:P10381,https://access.rdatoolkit.org/en-US_ala-90c321be-a371-387d-802a-6404b11b8b01
rdaw:P10114,https://access.rdatoolkit.org/en-US_ala-90c3ef21-52e7-31e6-805e-1a8c4f61020d
rdaa:P50469,https://access.rdatoolkit.org/en-US_ala-90c785f8-cc2b-30b4-b47a-b3d846cac5aa
rdaw:P10589,https://access.rdatoolkit.org/en-US_ala-90cbaaa5-8fa8-3dbb-a766-4ec112a73428
rdaw:P10002,https://access.rdatoolkit.org/en-US_ala-90d71d36-67b7-3d32-a16c-f6996a162432
rdaa:P50761,https://access.rdatoolkit.org/en-US_ala-90e92ac2-0752-3578-82cc-55bedc358da9
rdaa:P50928,https://access.rdatoolkit.org/en-US_ala-90f07767-de48-37d7-bc0d-db02983135b6
rdaa:P50967,https://access.rdatoolkit.org/en-US_ala-90fd7fe3-fc7e-3e06-9083-1f30a4d5954c
rdaa:P50244,https://access.rdatoolkit.org/en-US_ala-90ffb2a2-844d-31b4-8637-8fe91fa88b9f
rdaa:P50056,https://access.rdatoolkit.org/en-US_ala-9104ee91-a980-3276-a951-5bbdb51593e1
rdaa:P50341,https://access.rdatoolkit.org/en-US_ala-91164997-44a9-3e7a-9939-cc8192f4bbee
rdae:P20442,https://access.rdatoolkit.org/en-US_ala-91597123-9a02-3296-ad8c-c926e55bcb8b
rdaw:P10405,https://access.rdatoolkit.org/en-US_ala-915ce7a4-d7c6-30be-83b3-7d736420685d
rdaw:P10030,https://access.rdatoolkit.org/en-US_ala-918c4909-3b36-3c38-bb4e-205f645c430b
rdaa:P50100,https://access.rdatoolkit.org/en-US_ala-91a33ddf-bfdb-3e9b-b2d8-f5218b1943bc
rdaa:P50949,https://access.rdatoolkit.org/en-US_ala-91ca977f-859e-3b91-86fb-b29580b8534f
rdae:P20108,https://access.rdatoolkit.org/en-US_ala-91e72ed6-c773-3360-b319-1041da2a3c7b
rdat:P70058,https://access.rdatoolkit.org/en-US_ala-91ef69aa-7595-3207-902b-e7b40f47aa98
rdaa:P50015,https://access.rdatoolkit.org/en-US_ala-9206b9a9-e13b-3869-9651-6249397cac74
rdaa:P50296,https://access.rdatoolkit.org/en-US_ala-920c13e5-e9c0-3a8d-b788-0b57269213fc
rdae:P20016,https://access.rdatoolkit.org/en-US_ala-920e9a34-6f64-3404-87fb-48563cb27974
rdan:P80087,https://access.rdatoolkit.org/en-US_ala-9221169a-524d-362a-98d6-e3684045a589
rdaw:P10242,https://access.rdatoolkit.org/en-US_ala-92336b64-da2d-344b-acbf-5e56ce4c8828
rdaa:P50787,https://access.rdatoolkit.org/en-US_ala-92677820-4a5e-32ef-8bda-a7296b1abf7c
rdap:P70010,https://access.rdatoolkit.org/en-US_ala-927b35d0-4ccd-3a3d-adcc-38f22b5d053e
rdaa:P50235,https://access.rdatoolkit.org/en-US_ala-928e8a83-2c6b-37f2-92f0-b2fb051a1194
rdaa:P50630,https://access.rdatoolkit.org/en-US_ala-92ae1a61-d48c-306a-a58e-66f4bca523c4
rdam:P30416,https://access.rdatoolkit.org/en-US_ala-93170ec8-e5d0-3f27-933c-332a626b0f4a
rdam:P30343,https://access.rdatoolkit.org/en-US_ala-931a95b2-5e36-36d9-aaf2-b30e1f9f910c
rdaw:P10206,https://access.rdatoolkit.org/en-US_ala-933e8608-e7ff-3257-893b-78231abc35d7
rdaa:P50801,https://access.rdatoolkit.org/en-US_ala-9340c710-75e7-301e-9065-e5cc1f4cbd64
rdae:P20018,https://access.rdatoolkit.org/en-US_ala-934c085c-22f7-30a8-ac8c-c92f0fab96a8
rdaa:P50987,https://access.rdatoolkit.org/en-US_ala-9354d359-6bea-3e3e-9189-2acb1fbb179b
rdap:P70013,https://access.rdatoolkit.org/en-US_ala-938183f1-39cb-3822-9592-a2b3b056e6b5
rdaw:P10200,https://access.rdatoolkit.org/en-US_ala-938df53b-3447-35d1-8ec5-7a2722ecf813
rdam:P30105,https://access.rdatoolkit.org/en-US_ala-93929207-c91d-3970-b325-af8fd9dd2956
rdaa:P50657,https://access.rdatoolkit.org/en-US_ala-93a435f4-6d2c-34bf-80ec-e296da5134dc
rdaa:P50727,https://access.rdatoolkit.org/en-US_ala-93aad513-9572-3a81-855e-2ce983620a36
rdaa:P50292,https://access.rdatoolkit.org/en-US_ala-93b480e1-97ca-36f7-8fd2-b48f0dffac34
rdat:P70059,https://access.rdatoolkit.org/en-US_ala-93c1afea-2c11-3596-a3da-9411089fd789
rdaw:P10244,https://access.rdatoolkit.org/en-US_ala-93d1edf0-fea3-366c-b5db-d9f6ac3f634d
rdaw:P10431,https://access.rdatoolkit.org/en-US_ala-93fe1563-761f-33b1-9927-eafcef1aa6b4
rdan:P80010,https://access.rdatoolkit.org/en-US_ala-9414dd77-77ea-30fd-8bc6-2a1ce1da5043
rdaa:P50784,https://access.rdatoolkit.org/en-US_ala-941efaed-c438-3ec4-b30d-618de3bfdebc
rdae:P20304,https://access.rdatoolkit.org/en-US_ala-945ce2df-97fe-3b3b-91c6-d50208fcdfa0
rdap:P70037,https://access.rdatoolkit.org/en-US_ala-9460b29d-f8d9-3210-bfcf-40925c653b90
rdaa:P50024,https://access.rdatoolkit.org/en-US_ala-9486e06b-4d11-37c5-9b73-9ed53ffe0ab8
rdaw:P10170,https://access.rdatoolkit.org/en-US_ala-948e6981-db86-3738-bc36-6650ff6330f1
rdaw:P10426,https://access.rdatoolkit.org/en-US_ala-94d05397-929d-3330-9b96-128c14d7b7e9
rdaw:P10507,https://access.rdatoolkit.org/en-US_ala-94d71421-9373-30f3-b1be-fc83082be30e
rdat:P70055,https://access.rdatoolkit.org/en-US_ala-94e055d2-8120-3ac3-a75e-b3c6b6144f2d
rdaw:P10203,https://access.rdatoolkit.org/en-US_ala-94f9cb65-1a7d-35bf-8c09-484e47968d80
rdaa:P50568,https://access.rdatoolkit.org/en-US_ala-951a4ff5-6382-32f8-91dc-d2a5d28ab329
rdaw:P10591,https://access.rdatoolkit.org/en-US_ala-95419528-eb4b-3b10-98b6-35188131f6e2
rdaa:P50730,https://access.rdatoolkit.org/en-US_ala-954e68c0-edcc-3bf5-8da3-231a9ee4d7de
rdaa:P50879,https://access.rdatoolkit.org/en-US_ala-9557c85c-b380-36b7-a520-0475c5c76d4f
rdaw:P10247,https://access.rdatoolkit.org/en-US_ala-95a51dae-88c2-3c5f-8554-7d6b53c42833
rdaw:P10146,https://access.rdatoolkit.org/en-US_ala-95a5854f-6a5d-3c1c-ae92-6fa99b9097cd
rdae:P20439,https://access.rdatoolkit.org/en-US_ala-95b79f22-ccf1-3014-9e4c-7597580a06c7
rdaw:P10041,https://access.rdatoolkit.org/en-US_ala-95ee6704-4d9c-3411-b5a7-04b57fdc383f
rdam:P30004,https://access.rdatoolkit.org/en-US_ala-95f6a60f-3d2b-32d8-9486-cf810708d4ba
rdam:P30429,https://access.rdatoolkit.org/en-US_ala-95f77cec-4050-3e02-ae35-ce53f1267fde
rdaa:P50631,https://access.rdatoolkit.org/en-US_ala-96191158-3ca8-3956-8235-b59974b1658e
rdaa:P51095,https://access.rdatoolkit.org/en-US_ala-9638b429-71c8-3b9a-bb8a-1fada832f357
rdaa:P50147,https://access.rdatoolkit.org/en-US_ala-965b4a67-c54f-32ba-a5ab-74dbe011799c
rdaw:P10505,https://access.rdatoolkit.org/en-US_ala-9662184c-cb49-3083-87a9-1e70f79ea2f9
rdai:P40087,https://access.rdatoolkit.org/en-US_ala-966adbee-be6b-38ab-b012-d5ef855829ca
rdam:P30112,https://access.rdatoolkit.org/en-US_ala-967af630-96e5-379f-8c69-edb0b64906f5
rdae:P20456,https://access.rdatoolkit.org/en-US_ala-96941ed5-30dc-31bb-9848-cb5ff01f0c6c
rdae:P20069,https://access.rdatoolkit.org/en-US_ala-96aa1921-45db-31a9-8128-9661f60799dc
rdae:P20389,https://access.rdatoolkit.org/en-US_ala-96ae13b2-06cb-3a64-8845-fe31745a202e
rdam:P30159,https://access.rdatoolkit.org/en-US_ala-96ba9292-ab16-3bca-879a-5a7d7bd74af6
rdai:P40098,https://access.rdatoolkit.org/en-US_ala-96bd1185-c6da-32ec-8e23-c2e3d325d1b2
rdaw:P10412,https://access.rdatoolkit.org/en-US_ala-96dfb0bc-1f80-3e4e-a503-cb41dc8197b4
rdae:P20404,https://access.rdatoolkit.org/en-US_ala-96f5a366-13d8-3d58-9311-3fa88ad81328
rdaa:P50989,https://access.rdatoolkit.org/en-US_ala-970905cd-b0ef-3ceb-b6a1-020cffe93aa4
rdaw:P10143,https://access.rdatoolkit.org/en-US_ala-971aeb5c-8e58-37ce-a10d-50e0c45c6437
rdaa:P50590,https://access.rdatoolkit.org/en-US_ala-97599b87-2be8-3ba7-87dd-198c8999a5ba
rdat:P70012,https://access.rdatoolkit.org/en-US_ala-976c669c-4c70-3939-898f-638faec5d8b0
rdai:P40069,https://access.rdatoolkit.org/en-US_ala-9775ebb5-7077-371e-916d-27f421608024
rdai:P40035,https://access.rdatoolkit.org/en-US_ala-977e38fe-bff6-3177-a0b7-7c35ab2b551c
rdaa:P50769,https://access.rdatoolkit.org/en-US_ala-97ad8f7e-e3e6-3bfc-9343-62cf2c65f357
rdan:P80121,https://access.rdatoolkit.org/en-US_ala-97bf1368-79ce-3b98-bad0-058f599000b2
rdam:P30365,https://access.rdatoolkit.org/en-US_ala-97cddbc2-cad1-32df-8258-85c31ad261ee
rdae:P20040,https://access.rdatoolkit.org/en-US_ala-98304dc4-8bdd-3830-b6e0-a3d95b7f402b
rdan:P80114,https://access.rdatoolkit.org/en-US_ala-983a0526-bb79-356b-9de0-f77b3cc2eb94
rdan:P80122,https://access.rdatoolkit.org/en-US_ala-98473a88-106b-3232-a9e3-57bec0ba5d76
rdai:P40125,https://access.rdatoolkit.org/en-US_ala-98605c96-e879-3fc5-b838-399eb4b10458
rdaw:P10550,https://access.rdatoolkit.org/en-US_ala-98741a49-f50d-39e9-acf4-fa7be7ede9e1
rdam:P30170,https://access.rdatoolkit.org/en-US_ala-988a0742-fb5b-35ec-aec1-3adbce0014c2
rdaw:P10107,https://access.rdatoolkit.org/en-US_ala-988e4201-3946-3ad4-ba83-7a62103be51f
rdan:P80111,https://access.rdatoolkit.org/en-US_ala-98917708-e524-3ed7-8113-bc1d95690551
rdaa:P50747,https://access.rdatoolkit.org/en-US_ala-98920038-27f2-3b52-962d-61e7f6f9f030
rdaw:P10427,https://access.rdatoolkit.org/en-US_ala-9898a3a1-3124-33e0-acaa-05336d65082d
rdaw:P10460,https://access.rdatoolkit.org/en-US_ala-989a3704-0ef8-3e0b-8e2d-c76e871805d7
rdaa:P50903,https://access.rdatoolkit.org/en-US_ala-98a32949-1e4e-3799-9418-241fce4c4e30
rdaa:P50554,https://access.rdatoolkit.org/en-US_ala-98d11f31-1a52-3c2f-88e0-e15d2869c412
rdai:P40116,https://access.rdatoolkit.org/en-US_ala-98d1d163-96f7-3601-b917-1dbbcc085e4d
rdaw:P10007,https://access.rdatoolkit.org/en-US_ala-98e39a37-1b02-3287-86a6-79f487363887
rdaa:P50419,https://access.rdatoolkit.org/en-US_ala-98eea6eb-233f-3c3e-9f73-4cce122bfea4
rdai:P40139,https://access.rdatoolkit.org/en-US_ala-9913b0d6-bba5-3fa2-bb8f-3db2a6270dcb
rdae:P20383,https://access.rdatoolkit.org/en-US_ala-993219ac-47f1-32c1-aa49-ddd88870cfa5
rdaw:P10536,https://access.rdatoolkit.org/en-US_ala-993a453b-d0e4-31b6-8b99-e7277653fea2
rdaa:P50516,https://access.rdatoolkit.org/en-US_ala-993b8bce-fed1-3398-9912-671aa29d346d
rdam:P30412,https://access.rdatoolkit.org/en-US_ala-995d3001-d756-371e-8b6e-57c998a7dd94
rdaa:P50656,https://access.rdatoolkit.org/en-US_ala-996af78d-eeb7-3b0b-a25e-5b0dec793756
rdaw:P10174,https://access.rdatoolkit.org/en-US_ala-9980799c-23ca-34de-8c86-8a90dd31a7cd
rdam:P30307,https://access.rdatoolkit.org/en-US_ala-9995325d-981c-3c5e-a0b5-e50bc5bb33a0
rdae:P20322,https://access.rdatoolkit.org/en-US_ala-99a08ade-99c9-3701-a143-c4228bfd4a36
rdaa:P50861,https://access.rdatoolkit.org/en-US_ala-99a6fdc5-797b-3139-bbf7-b1de6db18ac7
rdam:P30417,https://access.rdatoolkit.org/en-US_ala-99b6249e-8570-39b3-9114-264b49fe9eda
rdaa:P50081,https://access.rdatoolkit.org/en-US_ala-99d8b132-2fc3-3e02-9c88-7dc1206e8f88
rdaa:P50698,https://access.rdatoolkit.org/en-US_ala-99dd3d6c-1fbc-3a44-a2be-21d544ad4a0c
rdae:P20323,https://access.rdatoolkit.org/en-US_ala-99ef6878-7cee-33dd-8c99-f5bcae38e373
rdaw:P10072,https://access.rdatoolkit.org/en-US_ala-9a09be6d-e0f0-36db-8409-3460330b1f7e
rdaw:P10447,https://access.rdatoolkit.org/en-US_ala-9a0bacfb-2f10-3748-abff-ceadd6eaa903
rdat:P70005,https://access.rdatoolkit.org/en-US_ala-9a168af5-5f50-352a-8d2b-ba0edf4c5a82
rdaw:P10245,https://access.rdatoolkit.org/en-US_ala-9a1ce8f6-0a65-3826-9b7e-6b08beaa65a6
rdam:P30204,https://access.rdatoolkit.org/en-US_ala-9a2bd933-3204-3798-840a-dc55a5a237d0
rdae:P20527,https://access.rdatoolkit.org/en-US_ala-9a35c4d8-4826-32f4-a863-840c58048e2b
rdaa:P50561,https://access.rdatoolkit.org/en-US_ala-9a3eb919-86d3-349c-bf1d-f672f88ac2f2
rdai:P40140,https://access.rdatoolkit.org/en-US_ala-9a45c88b-f910-33b5-89c4-98367ed13ae7
rdae:P20451,https://access.rdatoolkit.org/en-US_ala-9a4a1cff-5d9a-3e48-893d-ffa891d2c819
rdae:P20255,https://access.rdatoolkit.org/en-US_ala-9a55ab14-f206-3735-ba3e-61675d0dc8f0
rdam:P30358,https://access.rdatoolkit.org/en-US_ala-9a9ef073-e291-3682-803d-c958b31f4672
rdaa:P50404,https://access.rdatoolkit.org/en-US_ala-9aa8c8dd-237d-3fdd-80dd-a30947c49266
rdaa:P50326,https://access.rdatoolkit.org/en-US_ala-9ab9e17a-35e8-3b14-8a3f-df772ce5f726
rdaw:P10316,https://access.rdatoolkit.org/en-US_ala-9ad3797c-3144-30b9-b74a-e969dddc385c
rdaa:P50224,https://access.rdatoolkit.org/en-US_ala-9af26550-9632-322c-aa5f-6c1d77e625c9
rdaw:P10581,https://access.rdatoolkit.org/en-US_ala-9b0e682a-52d5-369a-b00b-d357e20ebd0a
rdaa:P50323,https://access.rdatoolkit.org/en-US_ala-9b144729-9d5d-338b-ba92-3f63999643b1
rdaa:P50130,https://access.rdatoolkit.org/en-US_ala-9b3588e2-796b-3b84-afc3-b50a27e18fe2
rdaa:P50186,https://access.rdatoolkit.org/en-US_ala-9b56aebf-fac4-348f-9754-6c3a61bd04e6
rdaa:P50485,https://access.rdatoolkit.org/en-US_ala-9b734782-84f1-3761-b5a1-78048f791438
rdaa:P50449,https://access.rdatoolkit.org/en-US_ala-9b931702-f3da-3dd9-a807-af32b63adbca
rdaa:P50276,https://access.rdatoolkit.org/en-US_ala-9ba6c9de-fa4e-3acb-b09e-f8b8de613f41
rdae:P20194,https://access.rdatoolkit.org/en-US_ala-9ba70985-22f1-3495-b368-5e2c77eb56cf
rdax:P00020,https://access.rdatoolkit.org/en-US_ala-9badaad7-0d00-3f72-9ae9-d414344e21a5
rdaw:P10240,https://access.rdatoolkit.org/en-US_ala-9bb9f68b-656d-3ea8-9170-c9b4ad7d695b
rdam:P30391,https://access.rdatoolkit.org/en-US_ala-9bbda4f3-7407-3bcd-b6b8-dd934349601a
rdae:P20429,https://access.rdatoolkit.org/en-US_ala-9bbe77a3-7173-3c87-bcb5-8a40d305c1d4
rdaw:P10220,https://access.rdatoolkit.org/en-US_ala-9bc07b7a-899c-3491-9d3b-65ee5c71cc25
rdan:P80149,https://access.rdatoolkit.org/en-US_ala-9bc89cd6-6197-3749-b5a7-2102daf0b5f6
rdae:P20071,https://access.rdatoolkit.org/en-US_ala-9bcdee0a-0051-3aff-bb30-fdce5aa37216
rdam:P30187,https://access.rdatoolkit.org/en-US_ala-9bdf25b8-f2f7-31d1-a3a0-7f416e4bc667
rdaa:P50234,https://access.rdatoolkit.org/en-US_ala-9be35711-6e04-376d-978c-694ce474b487
rdan:P80068,https://access.rdatoolkit.org/en-US_ala-9bea6d11-d96f-3b6c-9775-43148da2a583
rdae:P20227,https://access.rdatoolkit.org/en-US_ala-9bf8baee-40f0-3e7b-8567-86e6e0a410e6
rdam:P30020,https://access.rdatoolkit.org/en-US_ala-9c0bb1f6-67aa-354a-af66-7c9325673c39
rdaa:P50246,https://access.rdatoolkit.org/en-US_ala-9c160649-f79d-3370-ac09-c7f070d4e28d
rdae:P20088,https://access.rdatoolkit.org/en-US_ala-9c307e33-08a5-3037-9ad1-a37a84707098
