reg_id,uri,type,name (en),label (en),lexicalAlias (en),description (en),note (en),domain,range,hasUnconstrained,parent_property,inverseOf,status
,rdam:P30106,property,seriesStatement,has series statement,rdam:seriesStatement,Relates a manifestation to a statement identifying a series to which a resource belongs and the numbering of the resource within the series.,A series statement may also include information identifying one or more subseries to which the resource being described belongs. Series statements sometimes include statements of responsibility relating to a series or subseries.,rdac:C10007,,rdau:P60328,,,1
,rdam:P30107,property,editionStatement,has edition statement,rdam:editionStatement,Relates a manifestation to a statement identifying the edition to which a resource belongs.,An edition statement sometimes includes a designation of a named revision of an edition. An edition statement sometimes includes a statement or statements of responsibility relating to the edition and/or to a named revision of an edition.,rdac:C10007,,rdau:P60329,,,1
,rdam:P30108,property,distributionStatement,has distribution statement,rdam:distributionStatement,"Relates a manifestation to a statement identifying the place or places of distribution, distributor or distributors, and date or dates of distribution of a resource in a published form.",,rdac:C10007,,rdau:P60330,,,1
,rdam:P30109,property,manufactureStatement,has manufacture statement,rdam:manufactureStatement,"Relates a manifestation to a statement identifying the place or places of manufacture, manufacturer or manufacturers, and date or dates of manufacture of a resource in a published form.","Manufacture statements include statements relating to the printing, duplicating, casting, etc., of a resource in a published form.",rdac:C10007,,rdau:P60331,,,1
,rdam:P30110,property,productionStatement,has production statement,rdam:productionStatement,"Relates a manifestation to a statement identifying the place or places of production, producer or producers, and date or dates of production of a resource in an unpublished form.","Production statements include statements relating to the inscription, fabrication, construction, etc., of a resource in an unpublished form.",rdac:C10007,,rdau:P60332,,,1
,rdam:P30111,property,publicationStatement,has publication statement,rdam:publicationStatement,"Relates a manifestation to a statement identifying the place or places of publication, publisher or publishers, and date or dates of publication of a resource.","Publication statements include statements relating to the publication, release, or issuing of a resource.",rdac:C10007,,rdau:P60333,,,1
,rdam:P30112,property,parallelStatementOfResponsibilityRelatingToANamedRevisionOfAnEdition,has parallel statement of responsibility relating to a named revision of an edition,rdam:parallelStatementOfResponsibilityRelatingToANamedRevisionOfAnEdition,Relates a manifestation to a statement of responsibility relating to a named revision of an edition in a language and/or script that differs from that recorded in the statement of responsibility relating to a named revision of an edition element.,,rdac:C10007,,rdau:P60334,,,1
,rdam:P30113,property,parallelStatementOfResponsibilityRelatingToSeries,has parallel statement of responsibility relating to series,rdam:parallelStatementOfResponsibilityRelatingToSeries,Relates a manifestation to a statement of responsibility relating to series in a language and/or script that differs from that recorded in the statement of responsibility relating to series element.,,rdac:C10007,,rdau:P60335,,,1
,rdam:P30114,property,parallelStatementOfResponsibilityRelatingToSubseries,has parallel statement of responsibility relating to subseries,rdam:parallelStatementOfResponsibilityRelatingToSubseries,Relates a manifestation to a statement of responsibility relating to subseries in a language and/or script that differs from that recorded in the statement of responsibility relating to subseries element.,,rdac:C10007,,rdau:P60336,,,1
,rdam:P30115,property,parallelStatementOfResponsibilityRelatingToTheEdition,has parallel statement of responsibility relating to the edition,rdam:parallelStatementOfResponsibilityRelatingToTheEdition,Relates a manifestation to a statement of responsibility relating to the edition in a language and/or script that differs from that recorded in the statement of responsibility relating to the edition element.,,rdac:C10007,,rdau:P60337,,,1
,rdam:P30116,property,parallelStatementOfResponsibilityRelatingToTitleProper,has parallel statement of responsibility relating to title proper,rdam:parallelStatementOfResponsibilityRelatingToTitleProper,Relates a manifestation to a statement of responsibility relating to title proper in a language and/or script that differs from that recorded in the statement of responsibility relating to title proper element.,,rdac:C10007,,rdau:P60338,rdam:P30117,,1
,rdam:P30117,property,statementOfResponsibility,has statement of responsibility,rdam:statementOfResponsibility,"Relates a manifestation to a statement relating to the identification and/or function of any persons, families, or corporate bodies responsible for the creation of, or contributing to the realization of, the intellectual or artistic content of a resource.",A statement of responsibility sometimes includes words or phrases that are neither names nor linking words.,rdac:C10007,,rdau:P60339,,,1
,rdam:P30118,property,statementOfResponsibilityRelatingToANamedRevisionOfAnEdition,has statement of responsibility relating to a named revision of an edition,rdam:statementOfResponsibilityRelatingToANamedRevisionOfAnEdition,"Relates a manifestation to a statement relating to the identification of any persons, families, or corporate bodies responsible for a named revision of an edition.",,rdac:C10007,,rdau:P60340,,,1
,rdam:P30119,property,statementOfResponsibilityRelatingToSeries,has statement of responsibility relating to series,rdam:statementOfResponsibilityRelatingToSeries,"Relates a manifestation to a statement relating to the identification of any persons, families, or corporate bodies responsible for a series.",,rdac:C10007,,rdau:P60341,,,1
,rdam:P30120,property,statementOfResponsibilityRelatingToSubseries,has statement of responsibility relating to subseries,rdam:statementOfResponsibilityRelatingToSubseries,"Relates a manifestation to a statement relating to the identification of any persons, families, or corporate bodies responsible for a subseries.",,rdac:C10007,,rdau:P60342,,,1
,rdam:P30121,property,statementOfResponsibilityRelatingToTheEdition,has statement of responsibility relating to the edition,rdam:statementOfResponsibilityRelatingToTheEdition,"Relates a manifestation to a statement relating to the identification of any persons, families, or corporate bodies responsible for the edition being described but not to all editions.",,rdac:C10007,,rdau:P60343,,,1
,rdam:P30122,property,emulsionOnMicrofilmAndMicrofiche,has emulsion on microfilm and microfiche,rdam:emulsionOnMicrofilmAndMicrofiche,"Relates a manifestation to a suspension of light-sensitive chemicals used as a coating on a microfilm or microfiche (e.g., silver halide).",,rdac:C10007,,rdau:P60344,rdam:P30084,,1
,rdam:P30123,property,broadcastStandard,has broadcast standard,rdam:broadcastStandard,Relates a manifestation to a system used to format a video resource for television broadcast.,,rdac:C10007,,rdau:P60349,rdam:P30126,,1
,rdam:P30124,property,digitalFileCharacteristic,has digital file characteristic,rdam:digitalFileCharacteristic,"Relates a manifestation to a technical specification relating to the digital encoding of text, image, audio, video, and other types of data in a resource.",,rdac:C10007,,rdau:P60350,,,1
,rdam:P30125,property,soundCharacteristic,has sound characteristic,rdam:soundCharacteristic,Relates a manifestation to a technical specification relating to the encoding of sound in a resource.,,rdac:C10007,,rdau:P60351,,,1
,rdam:P30126,property,videoCharacteristic,has video characteristic,rdam:videoCharacteristic,Relates a manifestation to a technical specification relating to the encoding of video images in a resource.,,rdac:C10007,,rdau:P60352,,,1
,rdam:P30127,property,projectionCharacteristicOfMotionPictureFilm,has projection characteristic of motion picture film,rdam:projectionCharacteristicOfMotionPictureFilm,Relates a manifestation to a technical specification relating to the projection of a motion picture film.,,rdac:C10007,,rdau:P60353,,,1
,rdam:P30128,property,variantTitle,has variant title,rdam:variantTitle,"Relates a manifestation to a title associated with a resource that differs from a title recorded as the title proper, a parallel title proper, other title information, parallel other title information, earlier title proper, later title proper, key title, or abbreviated title.",,rdac:C10007,,rdau:P60355,rdam:P30134,,1
,rdam:P30129,property,laterTitleProper,has later title proper,rdam:laterTitleProper,Relates a manifestation to a title proper appearing on a later issue or part of a multipart monograph or serial that differs from that on the first or earliest issue or part.,,rdac:C10007,,rdau:P60357,rdam:P30134,,1
,rdam:P30130,property,earlierTitleProper,has earlier title proper,rdam:earlierTitleProper,Relates a manifestation to a title proper appearing on an earlier iteration of an integrating resource that differs from that on the current iteration.,,rdac:C10007,,rdau:P60358,rdam:P30134,,1
,rdam:P30131,property,abbreviatedTitle,has abbreviated title,rdam:abbreviatedTitle,Relates a manifestation to a title that has been abbreviated for purposes of indexing or identification.,,rdac:C10007,,rdau:P60359,rdam:P30134,,1
,rdam:P30132,property,designationOfANamedRevisionOfAnEdition,has designation of a named revision of an edition,rdam:designationOfANamedRevisionOfAnEdition,"Relates a manifestation to a word, character, or group of words and/or characters, identifying a particular revision of a named edition.",,rdac:C10007,,rdau:P60364,,,1
,rdam:P30133,property,designationOfEdition,has designation of edition,rdam:designationOfEdition,"Relates a manifestation to a word, character or group of words and/or characters, identifying the edition to which a resource belongs.",,rdac:C10007,,rdau:P60365,,,1
,rdam:P30134,property,title,has title,rdam:title,"Relates a manifestation to a word, character, or group of words and/or characters that names a resource or a work contained in it.",,rdac:C10007,,rdau:P60369,,,1
,rdam:P30135,property,workManifested,has work manifested,rdam:workManifested,Relates a manifestation to a work embodied in a manifestation.,,rdac:C10007,rdac:C10001,,,rdaw:P10072,1
,rdam:P30136,property,electronicReproductionOfManifestation,is electronic reproduction of (manifestation),rdam:electronicReproductionOfManifestation,Relates a manifestation to a manifestation in an analog format that is transferred to a digital format.,,rdac:C10007,rdac:C10007,rdau:P60469,rdam:P30043,rdam:P30016,1
,rdam:P30137,property,noteOnManifestation,has note on manifestation,rdam:noteOnManifestation,Relates a manifestation to an annotation providing additional information about manifestation attributes.,,rdac:C10007,,rdau:P60470,,,1
,rdam:P30138,property,specialPlaybackCharacteristic,has special playback characteristic,rdam:specialPlaybackCharacteristic,"Relates a manifestation to an equalization system, noise reduction system, etc., used in making an audio recording.",,rdac:C10007,,rdau:P60481,rdam:P30125,,1
,rdam:P30139,property,expressionManifested,has expression manifested,rdam:expressionManifested,Relates a manifestation to an expression embodied in a manifestation.,,rdac:C10007,rdac:C10006,,,rdae:P20059,1
,rdam:P30140,property,relatedItem,has related item,rdam:relatedItem,"Relates a manifestation to an item, represented by an identifier or a description, that is related to the manifestation being described (e.g., an item used as the basis for a microform reproduction).",,rdac:C10007,rdac:C10003,rdau:P60313,,,1
,rdam:P30141,property,contactInformation,has contact information,rdam:contactInformation,"Relates a manifestation to information about an organization, etc., from which a resource may be obtained.",,rdac:C10007,,rdau:P60490,,,1
,rdam:P30142,property,otherTitleInformation,has other title information,rdam:otherTitleInformation,"Relates a manifestation to information that appears in conjunction with, and is subordinate to, the title proper of a resource.",,rdac:C10007,,rdau:P60493,rdam:P30134,,1
,rdam:P30143,property,otherTitleInformationOfSeries,has other title information of series,rdam:otherTitleInformationOfSeries,"Relates a manifestation to information that appears in conjunction with, and is subordinate to, the title proper of a series.",,rdac:C10007,,rdau:P60494,,,1
,rdam:P30144,property,otherTitleInformationOfSubseries,has other title information of subseries,rdam:otherTitleInformationOfSubseries,"Relates a manifestation to information that appears in conjunction with, and is subordinate to, the title proper of a subseries.",,rdac:C10007,,rdau:P60495,,,1
,rdam:P30145,property,restrictionsOnAccessToManifestation,has restrictions on access to manifestation,rdam:restrictionsOnAccessToManifestation,Relates a manifestation to limitations placed on access to a manifestation.,,rdac:C10007,,rdau:P60496,,,1
,rdam:P30146,property,restrictionsOnUseOfManifestation,has restrictions on use of manifestation,rdam:restrictionsOnUseOfManifestation,"Relates a manifestation to limitations placed on uses such as reproduction, publication, exhibition, etc.",,rdac:C10007,,rdau:P60497,,,1
,rdam:P30147,property,numericAndOrAlphabeticDesignationOfFirstIssueOrPartOfSequence,has numeric and/or alphabetic designation of first issue or part of sequence,rdam:numericAndOrAlphabeticDesignationOfFirstIssueOrPartOfSequence,Relates a manifestation to numbering presented in numeric and/or alphabetic form on the first issue or part of a sequence of numbering for a serial.,,rdac:C10007,,rdau:P60499,rdam:P30165,,1
,rdam:P30148,property,numericAndOrAlphabeticDesignationOfLastIssueOrPartOfSequence,has numeric and/or alphabetic designation of last issue or part of sequence,rdam:numericAndOrAlphabeticDesignationOfLastIssueOrPartOfSequence,Relates a manifestation to numbering presented in numeric and/or alphabetic form on the last issue or part of a sequence of numbering for a serial.,,rdac:C10007,,rdau:P60500,rdam:P30165,,1
,rdam:P30149,property,chronologicalDesignationOfFirstIssueOrPartOfSequence,has chronological designation of first issue or part of sequence,rdam:chronologicalDesignationOfFirstIssueOrPartOfSequence,"Relates a manifestation to numbering presented in the form of a date (e.g., a year; year and month; month, day, and year) on the first issue or part of a sequence of numbering for a serial.",,rdac:C10007,,rdau:P60501,rdam:P30165,,1
,rdam:P30150,property,chronologicalDesignationOfLastIssueOrPartOfSequence,has chronological designation of last issue or part of sequence,rdam:chronologicalDesignationOfLastIssueOrPartOfSequence,"Relates a manifestation to numbering presented in the form of a date (e.g., a year; year and month; month, day, and year) on the last issue or part of a sequence of numbering for a serial.",,rdac:C10007,,rdau:P60502,rdam:P30165,,1
,rdam:P30151,property,parallelOtherTitleInformation,has parallel other title information,rdam:parallelOtherTitleInformation,Relates a manifestation to other title information in a language and/or script that differs from that recorded in the other title information element.,,rdac:C10007,,rdau:P60507,rdam:P30134,,1
,rdam:P30152,property,parallelOtherTitleInformationOfSeries,has parallel other title information of series,rdam:parallelOtherTitleInformationOfSeries,Relates a manifestation to other title information of a series in a language and/or script that differs from that recorded in the other title information of series element.,,rdac:C10007,,rdau:P60508,,,1
,rdam:P30153,property,parallelOtherTitleInformationOfSubseries,has parallel other title information of subseries,rdam:parallelOtherTitleInformationOfSubseries,Relates a manifestation to other title information of a subseries in a language and/or script that differs from that recorded in the other title information of subseries element.,,rdac:C10007,,rdau:P60509,,,1
,rdam:P30154,property,uniformResourceLocator,has uniform resource locator,rdam:uniformResourceLocator,Relates a manifestation to the address of a remote access resource.,,rdac:C10007,,rdau:P60511,,,1
,rdam:P30155,property,layout,has layout,rdam:layout,"Relates a manifestation to the arrangement of text, images, tactile notation, etc., in a resource.",,rdac:C10007,,rdau:P60513,,,1
,rdam:P30156,property,titleProper,has title proper,rdam:titleProper,"Relates a manifestation to the chief name of a resource (i.e., the title normally used when citing the resource).",,rdac:C10007,,rdau:P60515,rdam:P30134,,1
,rdam:P30157,property,titleProperOfSeries,has title proper of series,rdam:titleProperOfSeries,"Relates a manifestation to the chief name of a series (i.e., the title normally used when citing the series).",,rdac:C10007,,rdau:P60516,,,1
,rdam:P30158,property,titleProperOfSubseries,has title proper of subseries,rdam:titleProperOfSubseries,"Relates a manifestation to the chief name of a subseries (i.e., the title normally used when citing the subseries).",,rdac:C10007,,rdau:P60517,,,1
,rdam:P30159,property,resolution,has resolution,rdam:resolution,"Relates a manifestation to the clarity or fineness of detail in a digital image, expressed by the measurement of the image in pixels, etc.",,rdac:C10007,,rdau:P60519,rdam:P30124,,1
,rdam:P30160,property,termsOfAvailability,has terms of availability,rdam:termsOfAvailability,"Relates a manifestation to the conditions under which the publisher, distributor, etc., will normally supply a resource or the price of a resource.",,rdac:C10007,,rdau:P60521,,,1
,rdam:P30161,property,trackConfiguration,has track configuration,rdam:trackConfiguration,"Relates a manifestation to the configuration of the audio track on a sound-track film (e.g., centre track).",,rdac:C10007,,rdau:P60522,rdam:P30125,,1
,rdam:P30162,property,equipmentOrSystemRequirement,has equipment or system requirement,rdam:equipmentOrSystemRequirement,"Relates a manifestation to the equipment or system required for use, playback, etc., of an analog, digital, etc., resource.",,rdac:C10007,,rdau:P60528,,,1
,rdam:P30163,property,presentationFormat,has presentation format,rdam:presentationFormat,"Relates a manifestation to the format used in the production of a projected image (e.g., cinerama, imax).",,rdac:C10007,,rdau:P60529,rdam:P30127,,1
,rdam:P30164,property,grooveCharacteristic,has groove characteristic,rdam:grooveCharacteristic,Relates a manifestation to the groove width of an analog disc or the groove pitch of an analog cylinder.,,rdac:C10007,,rdau:P60532,rdam:P30125,,1
,rdam:P30165,property,numberingOfSerials,has numbering of serials,rdam:numberingOfSerials,Relates a manifestation to the identification of each of the issues or parts of a serial.,"Numbering of serials may include a numeral, a letter, any other character, or the combination of these with or without an accompanying caption (volume, number, etc.) and/or a chronological designation.",rdac:C10007,,rdau:P60533,,,1
,rdam:P30166,property,issnOfSeries,has issn of series,rdam:issnOfSeries,Relates a manifestation to the identifier assigned to a series by an issn registration agency.,,rdac:C10007,,rdau:P60534,,,1
,rdam:P30167,property,issnOfSubseries,has issn of subseries,rdam:issnOfSubseries,Relates a manifestation to the identifier assigned to a subseries by an issn registration agency.,,rdac:C10007,,rdau:P60535,,,1
,rdam:P30168,property,frequency,has frequency,rdam:frequency,Relates a manifestation to the intervals at which the issues or parts of a serial or the updates to an integrating resource are issued.,,rdac:C10007,,rdau:P60538,,,1
,rdam:P30169,property,dimensions,has dimensions,rdam:dimensions,Relates a manifestation to the measurements of the carrier or carriers and/or the container of a resource.,"Dimensions include measurements of height, width, depth, length, gauge, and diameter.",rdac:C10007,,rdau:P60539,,,1
,rdam:P30170,property,dimensionsOfMapEtc,"has dimensions of map, etc.",rdam:dimensionsOfMapEtc,"Relates a manifestation to the measurements of the face of a map, etc.",,rdac:C10007,,rdau:P60540,rdam:P30169,,1
,rdam:P30171,property,dimensionsOfStillImage,has dimensions of still image,rdam:dimensionsOfStillImage,Relates a manifestation to the measurements of the pictorial area of a still image.,,rdac:C10007,,rdau:P60541,rdam:P30169,,1
,rdam:P30172,property,typeOfRecording,has type of recording,rdam:typeOfRecording,"Relates a manifestation to the method used to encode audio content for playback (e.g., analog or digital).",,rdac:C10007,,rdau:P60543,rdam:P30125,,1
,rdam:P30173,property,distributorsName,has distributor’s name,rdam:distributorsName,"Relates a manifestation to the name of a person, family, or corporate body responsible for distributing a resource in a published form.",,rdac:C10007,,rdau:P60544,,,1
,rdam:P30174,property,producersName,has producer’s name,rdam:producersName,"Relates a manifestation to the name of a person, family, or corporate body responsible for inscribing, fabricating, constructing, etc., a resource in an unpublished form.",,rdac:C10007,,rdau:P60545,,,1
,rdam:P30175,property,manufacturersName,has manufacturer’s name,rdam:manufacturersName,"Relates a manifestation to the name of a person, family, or corporate body responsible for printing, duplicating, casting, etc., a resource in a published form.",,rdac:C10007,,rdau:P60546,,,1
,rdam:P30176,property,publishersName,has publisher’s name,rdam:publishersName,"Relates a manifestation to the name of a person, family, or corporate body responsible for publishing, releasing, or issuing a resource.",,rdac:C10007,,rdau:P60547,,,1
,rdam:P30177,property,extentOfCartographicResource,has extent of cartographic resource,rdam:extentOfCartographicResource,Relates a manifestation to the number and type of units and/or subunits making up a cartographic resource.,,rdac:C10007,,rdau:P60550,rdam:P30182,,1
,rdam:P30178,property,extentOfNotatedMusic,has extent of notated music,rdam:extentOfNotatedMusic,"Relates a manifestation to the number and type of units and/or subunits making up a resource consisting of notated music, with or without accompanying text and/or illustrations.",,rdac:C10007,,rdau:P60550,rdam:P30182,,1
,rdam:P30179,property,extentOfStillImage,has extent of still image,rdam:extentOfStillImage,Relates a manifestation to the number and type of units and/or subunits making up a resource consisting of one or more still images.,,rdac:C10007,,rdau:P60550,rdam:P30182,,1
,rdam:P30180,property,extentOfThreeDimensionalForm,has extent of three-dimensional form,rdam:extentOfThreeDimensionalForm,"Relates a manifestation to the number and type of units and/or subunits making up a resource consisting of one or more three-dimensional forms.
",,rdac:C10007,,rdau:P60550,rdam:P30182,,1
,rdam:P30181,property,extentOfText,has extent of text,rdam:extentOfText,"Relates a manifestation to the number and type of units and/or subunits making up a resource consisting of text, with or without accompanying illustrations.",,rdac:C10007,,rdau:P60550,rdam:P30182,,1
,rdam:P30182,property,extent,has extent,rdam:extent,Relates a manifestation to the number and type of units and/or subunits making up a resource.,,rdac:C10007,,rdau:P60550,,,1
,rdam:P30183,property,fileSize,has file size,rdam:fileSize,Relates a manifestation to the number of bytes in a digital file.,,rdac:C10007,,rdau:P60551,rdam:P30124,,1
,rdam:P30184,property,configurationOfPlaybackChannels,has configuration of playback channels,rdam:configurationOfPlaybackChannels,"Relates a manifestation to the number of sound channels used to make a recording (e.g., one channel for a monophonic recording, two channels for a stereophonic recording).",,rdac:C10007,,rdau:P60552,rdam:P30125,,1
,rdam:P30185,property,tapeConfiguration,has tape configuration,rdam:tapeConfiguration,Relates a manifestation to the number of tracks on an audiotape.,,rdac:C10007,,rdau:P60553,rdam:P30125,,1
,rdam:P30186,property,mount,has mount,rdam:mount,Relates a manifestation to the physical material used for the support or backing to which the base material of a resource has been attached.,,rdac:C10007,,rdau:P60554,,,1
,rdam:P30187,property,productionMethod,has production method,rdam:productionMethod,Relates a manifestation to the process used to produce a resource.,,rdac:C10007,,rdau:P60560,,,1
,rdam:P30188,property,productionMethodForTactileResource,has production method for tactile resource,rdam:productionMethodForTactileResource,"Relates a manifestation to the process used to produce a tactile resource (e.g., embossing, thermoform).",,rdac:C10007,,rdau:P60561,rdam:P30187,,1
,rdam:P30189,property,productionMethodForManuscript,has production method for manuscript,rdam:productionMethodForManuscript,Relates a manifestation to the process used to produce an original manuscript or a copy.,,rdac:C10007,,rdau:P60562,rdam:P30187,,1
,rdam:P30190,property,generationOfAudioRecording,has generation of audio recording,rdam:generationOfAudioRecording,"Relates a manifestation to the relationship between an original audio carrier and the carrier of a reproduction made from the original (e.g., a tape duplication master, a test pressing).",,rdac:C10007,,rdau:P60567,rdam:P30191,,1
,rdam:P30191,property,generation,has generation,rdam:generation,"Relates a manifestation to the relationship between an original carrier and the carrier of a reproduction made from the original (e.g., a first generation camera master, a second generation printing master).",,rdac:C10007,,rdau:P60568,,,1
,rdam:P30192,property,generationOfDigitalResource,has generation of digital resource,rdam:generationOfDigitalResource,"Relates a manifestation to the relationship between an original carrier of a digital resource and the carrier of a reproduction made from the original (e.g., a derivative master).",,rdac:C10007,,rdau:P60569,rdam:P30191,,1
,rdam:P30193,property,generationOfMotionPictureFilm,has generation of motion picture film,rdam:generationOfMotionPictureFilm,"Relates a manifestation to the relationship between an original carrier of a motion picture film resource and the carrier of a reproduction made from the original (e.g., a reference print).",,rdac:C10007,,rdau:P60570,rdam:P30191,,1
,rdam:P30194,property,generationOfVideotape,has generation of videotape,rdam:generationOfVideotape,"Relates a manifestation to the relationship between an original carrier of a videotape resource and the carrier of a reproduction made from the original (e.g., a show copy).",,rdac:C10007,,rdau:P60571,rdam:P30191,,1
,rdam:P30195,property,generationOfMicroform,has generation of microform,rdam:generationOfMicroform,"Relates a manifestation to the relationship between an original microform carrier and the carrier of a reproduction made from the original (e.g., a printing master).",,rdac:C10007,,rdau:P60572,rdam:P30191,,1
,rdam:P30196,property,polarity,has polarity,rdam:polarity,"Relates a manifestation to the relationship of the colours and tones in an image to the colours and tones of the object reproduced (e.g., positive, negative).",,rdac:C10007,,rdau:P60573,,,1
,rdam:P30197,property,bookFormat,has book format,rdam:bookFormat,"Relates a manifestation to the result of folding a printed sheet to form a gathering of leaves (e.g., a sheet folded once to form a folio, twice to form a quarto, three times to form an octavo, etc.).",,rdac:C10007,,rdau:P60578,,,1
,rdam:P30198,property,reductionRatio,has reduction ratio,rdam:reductionRatio,Relates a manifestation to the size of a micro-image in relation to the original from which it was produced.,,rdac:C10007,,rdau:P60581,,,1
,rdam:P30199,property,fontSize,has font size,rdam:fontSize,Relates a manifestation to the size of the type used to represent the characters and symbols in a resource.,,rdac:C10007,,rdau:P60582,,,1
,rdam:P30200,property,projectionSpeed,has projection speed,rdam:projectionSpeed,Relates a manifestation to the speed at which a projected carrier must be operated to produce the moving image intended.,,rdac:C10007,,rdau:P60585,rdam:P30127,,1
,rdam:P30201,property,playingSpeed,has playing speed,rdam:playingSpeed,Relates a manifestation to the speed at which an audio carrier must be operated to produce the sound intended.,,rdac:C10007,,rdau:P60586,rdam:P30125,,1
,rdam:P30202,property,encodedBitrate,has encoded bitrate,rdam:encodedBitrate,"Relates a manifestation to the speed at which streaming audio, video, etc., is designed to play.",,rdac:C10007,,rdau:P60587,rdam:P30124,,1
,rdam:P30203,property,parallelTitleProper,has parallel title proper,rdam:parallelTitleProper,Relates a manifestation to the title proper in another language and/or script.,,rdac:C10007,,rdau:P60589,rdam:P30134,,1
,rdam:P30204,property,parallelTitleProperOfSeries,has parallel title proper of series,rdam:parallelTitleProperOfSeries,Relates a manifestation to the title proper of a series in another language and/or script.,,rdac:C10007,,rdau:P60590,,,1
,rdam:P30205,property,parallelTitleProperOfSubseries,has parallel title proper of subseries,rdam:parallelTitleProperOfSubseries,Relates a manifestation to the title proper of a subseries in another language and/or script.,,rdac:C10007,,rdau:P60591,,,1
,rdam:P30206,property,recordingMedium,has recording medium,rdam:recordingMedium,"Relates a manifestation to the type of medium used to record sound on an audio carrier (e.g., magnetic, optical).",,rdac:C10007,,rdau:P60594,rdam:P30125,,1
,rdam:P30207,property,,,,,,,,,,,8
,rdam:P30208,property,baseMaterial,has base material,rdam:baseMaterial,Relates a manifestation to the underlying physical material of a resource.,,rdac:C10007,,rdau:P60596,,,1
,rdam:P30209,property,keyTitle,has key title,rdam:keyTitle,Relates a manifestation to the unique name assigned to a resource by an issn registration agency.,,rdac:C10007,,rdau:P60597,rdam:P30134,,1
,rdam:P30210,property,accompanyingManifestationRelationship,has accompanying manifestation relationship with,rdam:accompanyingManifestationRelationship,Relates a manifestation to a manifestation that accompanies or is accompanied by the manifestation.,,rdac:C10007,rdac:C10007,rdau:P60709,rdam:P30048,rdam:P30210,1
,rdam:P30211,property,,,,,,,,,,,8
,rdam:P30212,property,equivalentManifestationRelationship,has equivalent manifestation relationship with,rdam:equivalentManifestationRelationship,Relates a manifestation to a manifestation that is equivalent to the manifestation.,,rdac:C10007,rdac:C10007,rdau:P60712,rdam:P30048,rdam:P30212,1
,rdam:P30213,property,wholePartManifestationRelationship,has whole-part manifestation relationship with,rdam:wholePartManifestationRelationship,Relates a manifestation to a manifestation that is contained in or contains the manifestation.,,rdac:C10007,rdac:C10007,rdau:P60714,rdam:P30048,,1
,rdam:P30214,property,noteOnCarrier,has note on carrier,rdam:noteOnCarrier,Relates a manifestation to a note providing information on attributes of the carrier or carriers of the manifestation.,,rdac:C10007,,rdau:P60470,,,1
,rdam:P30215,property,papermaker,has papermaker,rdam:papermaker,"Relates a manifestation to a person, family, or corporate body responsible for the production of paper used to manufacture a manifestation.",,rdac:C10007,rdac:C10002,rdau:P60746,rdam:P30082,rdaa:P50242,1
,rdam:P30216,property,detailsOfAppliedMaterial,has details of applied material,rdam:detailsOfAppliedMaterial,Relates a manifestation to details of a physical or chemical substance applied to a base material of a resource.,,rdac:C10007,,rdau:P60767,,,1
,rdam:P30217,property,detailsOfBaseMaterial,has details of base material,rdam:detailsOfBaseMaterial,Relates a manifestation to details of the underlying physical material of a resource.,,rdac:C10007,,rdau:P60768,,,1
,rdam:P30218,property,detailsOfBookFormat,has details of book format,rdam:detailsOfBookFormat,"Relates a manifestation to details of the result of folding a printed sheet to form a gathering of leaves (e.g., a sheet folded once to form a folio, twice to form a quarto, three times to form an octavo, etc.).",,rdac:C10007,,rdau:P60769,,,1
,rdam:P30219,property,detailsOfBroadcastStandard,has details of broadcast standard,rdam:detailsOfBroadcastStandard,Relates a manifestation to details of a system used to format a video resource for television broadcast.,,rdac:C10007,,rdau:P60770,rdam:P30250,,1
,rdam:P30220,property,detailsOfConfigurationOfPlaybackChannels,has details of configuration of playback channels,rdam:detailsOfConfigurationOfPlaybackChannels,"Relates a manifestation to details of the number of sound channels used to make a recording (e.g., one channel for a monophonic recording, two channels for a stereophonic recording).",,rdac:C10007,,rdau:P60771,rdam:P30245,,1
,rdam:P30221,property,detailsOfDigitalFileCharacteristic,has details of digital file characteristic,rdam:detailsOfDigitalFileCharacteristic,"Relates a manifestation to details of a technical specification relating to the digital encoding of text, image, audio, video, and other types of data in a resource.",,rdac:C10007,,rdau:P60772,,,1
,rdam:P30222,property,detailsOfDigitalRepresentationOfCartographicContent,has details of digital representation of cartographic content,rdam:detailsOfDigitalRepresentationOfCartographicContent,"Relates a manifestation to details of the encoding of geospatial information in a cartographic resource (e.g., topology level, compression).",,rdac:C10007,,rdau:P60773,rdam:P30221,,1
,rdam:P30223,property,detailsOfEmulsionOnMicrofilmAndMicrofiche,has details of emulsion on microfilm and microfiche,rdam:detailsOfEmulsionOnMicrofilmAndMicrofiche,"Relates a manifestation to details of a suspension of light-sensitive chemicals used as a coating on a microfilm or microfiche (e.g., silver halide).",,rdac:C10007,,rdau:P60774,rdam:P30216,,1
,rdam:P30224,property,detailsOfEncodingFormat,has details of encoding format,rdam:detailsOfEncodingFormat,"Relates a manifestation to details of a schema, standard, etc., used to encode the digital content of a resource.",,rdac:C10007,,rdau:P60775,rdam:P30221,,1
,rdam:P30225,property,detailsOfFileType,has details of file type,rdam:detailsOfFileType,Relates a manifestation to details of a general type of data content encoded in a computer file.,,rdac:C10007,,rdau:P60776,rdam:P30221,,1
,rdam:P30226,property,detailsOfFontSize,has details of font size,rdam:detailsOfFontSize,Relates a manifestation to details of the size of the type used to represent the characters and symbols in a resource.,,rdac:C10007,,rdau:P60777,,,1
